0.10232381	-0.022031251	0.0888491	0.043245625	0.0074755456	0.0074506714	-0.025138088	0.0949159	-0.061657473	0.072694086	0.007595457	0.10088128	0.015351349	-0.064636104	0.076894805	0.045790404
0.07270436	0.0140811885	0.059034843	-0.008996498	0.05518977	-0.028851774	0.0149237905	0.0681662	-0.019960776	0.081147656	-0.0033543292	0.07976096	0.010825476	-0.028030481	0.06853211	-0.02941489
0.08639376	0.058794007	0.059367303	0.01957757	0.011039495	-0.034676123	-0.047399696	0.11398456	-0.026665915	0.100296505	-0.018620193	0.069587536	0.049104612	0.0041038375	0.055460118	-0.058326248
0.099935904	-0.022341998	-0.012571193	0.003553359	0.035887312	-0.062031522	-0.069997646	0.06928146	-0.007650808	0.023698375	0.039405014	-0.0011430201	0.04619856	-0.059573784	0.061089274	-0.014648399
0.08085163	0.04422373	0.06041833	-0.025163975	0.005874237	0.0048084594	-0.017894192	0.014892078	-0.03170186	0.052743685	-0.06694486	0.046871416	0.07411065	-0.060246777	0.005688737	-0.029751435
0.13750598	-0.035761088	0.02428698	0.027089799	0.068837255	0.040167194	0.013040962	0.037915386	0.021443428	0.06092536	0.011191964	0.049047828	0.026923783	-0.04908685	0.051034786	0.03358545
0.1367361	0.056014076	0.14963977	-0.04947116	0.019428428	-0.058146965	-0.007361758	0.122363165	-0.010966811	0.05055395	0.02020305	0.03545488	0.08592267	-0.048852246	0.0076912297	-0.039132934
0.13399813	0.00887513	0.10049504	0.023238314	0.09236938	-0.053534694	-0.012998456	0.017246842	-0.040620085	0.023941407	-0.013615705	0.022908999	0.011799185	-0.024653772	0.041332234	0.054828163
0.079674594	0.06607865	0.05994451	0.014534816	0.072510704	-0.02368837	-0.023942152	0.04873854	-0.022758774	0.063286334	0.008861124	0.08471319	0.018121256	-0.070516765	0.09804601	-0.0012349752
0.04492934	0.08578864	0.04254686	0.03992153	0.01954485	-0.012476303	0.03183081	0.05851236	-0.029320963	0.073143855	0.07422856	0.07476231	0.0969418	-0.0063783713	-0.0062003443	0.018851735
0.07881179	0.034783065	0.01277143	-0.033820424	-0.006992033	-0.06352448	-0.033990648	0.1306928	-0.031322766	0.036207486	-0.014589019	0.107330315	0.011365128	0.002609574	0.020858012	0.022469565
0.084557086	-0.04152906	0.026110956	0.016073376	0.05094349	-0.055670403	-0.12733367	0.09881729	-0.019373698	-0.0024968141	0.03327017	0.013990807	0.060780495	-0.027931826	-0.022411644	-0.030237958
0.12415119	0.017035436	0.07520395	0.037562333	-0.004306129	-0.09389988	-0.00760442	0.031235233	-0.04914645	-0.031977665	0.01248939	-0.038775995	-0.07492134	0.024158187	0.006348146	-0.025585135
0.038192924	-0.031854503	0.06299062	-0.08245228	0.059649598	0.0032897117	-0.045868985	0.08807767	-0.09935744	0.016215924	-0.044053417	0.026556574	0.06549398	0.024752136	0.045837265	0.0039818403
0.06906993	0.034511425	-0.0006708271	0.031283885	0.03635576	-0.13782427	-0.041130237	0.036807906	-0.0056818314	-0.020039625	-0.055673204	0.002040078	-0.044733938	0.0070028594	0.055949677	-0.071622044
